# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ele_f
# 18 Ntot_ele_f
# 19 Zavg_ele_f
# 20 Ukin_ele_f
# 21 Urad_ele_f
# 22 Dens_ele_s
# 23 Ntot_ele_s
# 24 Zavg_ele_s
# 25 Ukin_ele_s
# 26 Urad_ele_s
# 27 Dens_ele_c
# 28 Ntot_ele_c
# 29 Zavg_ele_c
# 30 Ukin_ele_c
# 31 Urad_ele_c
# 32 Dens_ion_f
# 33 Ntot_ion_f
# 34 Zavg_ion_f
# 35 Ukin_ion_f
# 36 Urad_ion_f
# 37 Dens_ion_s
# 38 Ntot_ion_s
# 39 Zavg_ion_s
# 40 Ukin_ion_s
# 41 Urad_ion_s
# 42 Dens_ion_c
# 43 Ntot_ion_c
# 44 Zavg_ion_c
# 45 Ukin_ion_c
# 46 Urad_ion_c
# 47 Uelm_Ex
# 48 Uelm_Ey
# 49 Uelm_Ez
# 50 Uelm_Bx_m
# 51 Uelm_By_m
# 52 Uelm_Bz_m
# 53 ExMin
# 54 ExMinCell
# 55 ExMax
# 56 ExMaxCell
# 57 EyMin
# 58 EyMinCell
# 59 EyMax
# 60 EyMaxCell
# 61 EzMin
# 62 EzMinCell
# 63 EzMax
# 64 EzMaxCell
# 65 Bx_mMin
# 66 Bx_mMinCell
# 67 Bx_mMax
# 68 Bx_mMaxCell
# 69 By_mMin
# 70 By_mMinCell
# 71 By_mMax
# 72 By_mMaxCell
# 73 Bz_mMin
# 74 Bz_mMinCell
# 75 Bz_mMax
# 76 Bz_mMaxCell
# 77 JxMin
# 78 JxMinCell
# 79 JxMax
# 80 JxMaxCell
# 81 JyMin
# 82 JyMinCell
# 83 JyMax
# 84 JyMaxCell
# 85 JzMin
# 86 JzMinCell
# 87 JzMax
# 88 JzMaxCell
# 89 RhoMin
# 90 RhoMinCell
# 91 RhoMax
# 92 RhoMaxCell
# 93 PoyXmin
# 94 PoyXminInst
# 95 PoyYmin
# 96 PoyYminInst
# 97 PoyXmax
# 98 PoyXmaxInst
# 99 PoyYmax
# 100 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw          Dens_ele_f          Ntot_ele_f          Zavg_ele_f          Ukin_ele_f          Urad_ele_f          Dens_ele_s          Ntot_ele_s          Zavg_ele_s          Ukin_ele_s          Urad_ele_s          Dens_ele_c          Ntot_ele_c          Zavg_ele_c          Ukin_ele_c          Urad_ele_c          Dens_ion_f          Ntot_ion_f          Zavg_ion_f          Ukin_ion_f          Urad_ion_f          Dens_ion_s          Ntot_ion_s          Zavg_ion_s          Ukin_ion_s          Urad_ion_s          Dens_ion_c          Ntot_ion_c          Zavg_ion_c          Ukin_ion_c          Urad_ion_c             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    4.8547381865e+02    1.3405826623e-02    6.0336620867e+03    4.5007758613e+05    4.4404392404e+05    4.4434045876e+04    0.0000000000e+00    0.0000000000e+00    4.0564354025e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404190756e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.4651624630e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.2174229631e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    3.6687620690e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.8470930971e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.9248898082e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    5.4869342293e+02    0.0000000000e+00    6.6421268310e+03    1.3718642728e+05    4.5037423169e-02    1.5976633075e-02    1.6101744210e-02    2.6181490903e+05   -2.0611566430e+01           815694878    1.9784374925e+01         -1989413230   -3.4413946873e+01           815687099    3.8170090029e+01         -1989416233   -1.0122114259e-01         -1989402933    2.6788101324e-02         -1989403531   -4.2090968848e-02         -1989402933    2.0538324490e-02         -1989402935   -1.6923821824e-02         -1989402934    2.0663894314e-02         -1989402334   -3.9361510616e+01           815660697    4.1660462185e+01              517501   -2.7453941702e+01         -1989414405    2.7687531183e+01         -1989413824   -2.0307129454e+01         -1989404826    5.2571000377e+01         -1989414412   -8.5437998386e-02         -1989402958    1.8693813636e-01         -1989402934   -5.7590006309e+01           815694279    2.0918573707e+01         -1989402911    4.4404193880e+05   -6.4335147739e-03    0.0000000000e+00    0.0000000000e+00   -3.1237013387e-02    1.7234155295e-05    0.0000000000e+00    0.0000000000e+00
    4.8765083129e+02    2.1945334624e-02    9.9633400697e+03    4.5400720657e+05    4.4404386650e+05    4.5719138394e+04    0.0000000000e+00    0.0000000000e+00    4.0828806817e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404185001e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.3124930329e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.3252937553e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    3.8743269881e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.8447147908e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.3846177951e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    6.5644756141e+02    0.0000000000e+00    7.7561612649e+03    2.6024234401e+05    4.8607520774e-02    1.6424381225e-02    1.6531312757e-02    1.4028948133e+05   -1.2238703341e+01           815691893    2.4862539734e+01         -1989413218   -4.3740410736e+01         -1989425836    4.1230416392e+01           815677498   -7.2290871538e-02         -1989402934    1.4728356416e-01         -1989402933   -4.2884306505e-02         -1989402933    2.1581785226e-02         -1989402935   -1.7779165547e-02         -1989402935    2.3129194110e-02         -1989402933   -2.3603243685e+01           815690095    2.2536585412e+01              521730   -2.8718923303e+01           815696693    3.4305540829e+01         -1989413811   -2.6829771207e+01           815697287    3.1143632227e+01           815694883   -5.5581031096e-01         -1989402933    4.1499031699e-01         -1989402935   -5.8320472918e+01           815696089    2.3324893551e+01         -1989402970    4.4404188142e+05   -9.7377868061e-03    0.0000000000e+00    0.0000000000e+00   -3.1401666975e-02    1.9526285896e-05    0.0000000000e+00    0.0000000000e+00
    4.8982784393e+02    2.0954171485e-02    9.5037121666e+03    4.5354750358e+05    4.4404379141e+05    5.6345917299e+04    0.0000000000e+00    0.0000000000e+00    3.9720158628e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404177493e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.4579071194e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    4.2087941107e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    5.3513278888e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.8933682384e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.9337837334e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    7.6602598567e+02    0.0000000000e+00    6.5953750924e+03    2.1659180577e+05    4.8917405281e-02    1.6718523020e-02    1.6952198086e-02    1.7401432283e+05   -1.9360051737e+01         -1989415019    1.7420090961e+01         -1989413209   -3.5842238038e+01           815648099    3.5004448664e+01              495301   -3.6488806310e-02         -1989403534    8.3717584019e-02         -1989402934   -4.9673558897e-02         -1989402933    2.4966945073e-02         -1989402935   -2.2084113475e-02         -1989402935    1.6668350558e-02         -1989402933   -4.9376244640e+01           815685897    4.6763794696e+01         -1989418632   -4.7283331240e+01           815694877    1.9886221250e+01         -1989412010   -4.6523675859e+01         -1989413829    1.6569184706e+01         -1989409018   -2.8579339927e-01         -1989402933    1.1935996372e-01         -1989402935   -5.4870417886e+01           815694876    2.1818126015e+01         -1989402998    4.4404180649e+05   -1.0407544410e-02    0.0000000000e+00    0.0000000000e+00   -3.1559768997e-02    2.0064694734e-05    0.0000000000e+00    0.0000000000e+00
    4.9200485657e+02    1.4293705222e-02    6.4390678827e+03    4.5048276725e+05    4.4404369937e+05    5.5463431602e+04    0.0000000000e+00    0.0000000000e+00    3.9501933565e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404168289e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.9003464081e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    4.0834922508e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    5.0336269461e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.9403353484e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    6.1485407822e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    8.8564812721e+02    0.0000000000e+00    6.8157055434e+03    1.2356845538e+05    5.1226014085e-02    1.6729546104e-02    1.6983227374e-02    2.6463508979e+05   -1.4158314869e+01         -1989412604    1.5649228126e+01         -1989413829   -3.8005031150e+01         -1989421635    3.7283732139e+01         -1989415629   -1.0800232102e-01         -1989402934    3.4899697294e-02         -1989402931   -2.8272543834e-02         -1989402933    1.5598116641e-02         -1989402931   -2.0013017632e-02         -1989402935    1.7511216525e-02         -1989402933   -4.1140834370e+01           815660697    4.0380869144e+01              517503   -4.3100903930e+01         -1989414406    3.8850281759e+01         -1989413818   -1.9013977400e+01           815703294    4.0314732492e+01         -1989414416   -8.7503371954e-02         -1989402940    3.3159328786e-01         -1989402934   -5.6114910962e+01         -1989414417    2.3723910128e+01           815705671    4.4404171460e+05   -1.4761180614e-02    0.0000000000e+00    0.0000000000e+00   -3.1713295039e-02    2.0754792500e-05    0.0000000000e+00    0.0000000000e+00
    4.9418186921e+02    2.4031466459e-02    1.0933771518e+04    4.5497729140e+05    4.4404351989e+05    5.4334444219e+04    0.0000000000e+00    0.0000000000e+00    4.0064284719e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404150340e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.8785844106e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.9760858852e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    4.8372930952e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.9318085742e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    6.5162269537e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.0129043079e+03    0.0000000000e+00    9.6216097724e+03    2.4771036078e+05    5.1014681820e-02    1.6701883163e-02    1.7465174242e-02    1.4331079145e+05   -1.3581324980e+01         -1989416231    2.6889557053e+01           815695480   -5.0231340953e+01         -1989425834    4.4922936738e+01           815687092   -2.2985028557e-02         -1989410834    3.2631790687e-02         -1989402934   -3.1051742523e-02         -1989402934    1.6704263728e-02         -1989402931   -1.9303903357e-02         -1989402334    1.3365491429e-02         -1989406012   -2.5262716531e+01           815674469    2.4042137539e+01           815679269   -2.8680487973e+01         -1989413828    2.6830082018e+01           815694868   -3.6977934144e+01           815693667    2.9080235818e+01           815696698   -1.2733390752e-01         -1989402933    1.3656613559e-01         -1989402935   -5.6135684468e+01           815696081    2.2146736623e+01           815705666    4.4404153527e+05   -2.4975241413e-02    0.0000000000e+00    0.0000000000e+00   -3.1867054377e-02    1.9299684555e-05    0.0000000000e+00    0.0000000000e+00
    4.9635888185e+02    2.4007210553e-02    1.0922457823e+04    4.5496571953e+05    4.4404326171e+05    6.4973857400e+04    0.0000000000e+00    0.0000000000e+00    3.8999186213e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404124523e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    7.9445363978e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    4.8739105492e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    6.1838027659e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.9702402626e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    7.4590084117e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.1634878769e+03    0.0000000000e+00    8.0584745077e+03    2.2652341732e+05    5.2359963792e-02    1.6911489796e-02    1.7591909000e-02    1.5540988345e+05   -1.4611627803e+01           815693099    2.1930476404e+01         -1989413208   -3.7701137655e+01           815648699    3.5457081702e+01              495900   -2.7634898398e-02           815702098    2.1775174599e-02           815695469   -1.5872531858e-02         -1989402334    1.1596664585e-02         -1989408420   -1.2230588789e-02           815705523    1.2402242926e-02           815699500   -4.5623594115e+01           815685297    4.9885230038e+01         -1989418025   -4.2614856970e+01           815696078    2.7176993707e+01         -1989411400   -5.3523481907e+01         -1989413217    2.5330451929e+01           815698498   -7.9621271938e-02         -1989402333    9.9347397600e-02         -1989402940   -6.2111599487e+01         -1989413217    2.2410653070e+01         -1989403013    4.4404127723e+05   -4.3903767242e-02    0.0000000000e+00    0.0000000000e+00   -3.2006225638e-02    1.8476073673e-05    0.0000000000e+00    0.0000000000e+00
    4.9853589449e+02    1.5484029739e-02    6.9837091315e+03    4.5102658993e+05    4.4404288080e+05    6.4007327871e+04    0.0000000000e+00    0.0000000000e+00    3.8701926206e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404086432e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    8.4258514308e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    4.7311417885e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    5.8587888348e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.0174577526e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    8.8019361303e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.3293303317e+03    0.0000000000e+00    8.0034398687e+03    1.1599844771e+05    5.4054826130e-02    1.7394203797e-02    1.8272384344e-02    2.6301728476e+05   -1.7680892784e+01         -1989414414    1.6076525329e+01           815694886   -3.2660763413e+01           815688299    3.7424822529e+01         -1989415633   -2.3815624422e-02         -1989403543    3.3273057380e-02         -1989403522   -1.2987485066e-02         -1989403535    1.2765593843e-02         -1989402931   -1.3467634669e-02           815700896    1.1833885238e-02           815699500   -4.0880418388e+01           815690087    4.2639035485e+01         -1989423421   -4.9317374582e+01         -1989413806    3.6062004333e+01           815695493   -2.5555834654e+01         -1989412599    4.2301269977e+01         -1989415614   -7.2853791128e-02           815698210    1.2795614080e-01         -1989402937   -5.1826077643e+01           815694893    2.5065781070e+01           815705671    4.4404089648e+05   -4.7274518300e-02    0.0000000000e+00    0.0000000000e+00   -3.2156658217e-02    2.0351903388e-05    0.0000000000e+00    0.0000000000e+00
    5.0071290713e+02    2.3772860689e-02    1.0813212666e+04    4.5485534144e+05    4.4404212877e+05    6.0771752323e+04    0.0000000000e+00    0.0000000000e+00    3.9408358912e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404011229e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    8.4931214623e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    4.4120477907e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    5.5109707627e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.0047457598e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    9.4316540595e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.5035422090e+03    0.0000000000e+00    1.1191375490e+04    2.3141460680e+05    5.5793932584e-02    1.7648449882e-02    1.8625505486e-02    1.5147751476e+05   -1.3585699578e+01           815693086    2.5158665108e+01         -1989413229   -4.8201754243e+01         -1989426425    4.8546509568e+01         -1989421026   -3.8801928353e-02         -1989402933    2.5397221069e-02         -1989409588   -1.3383072066e-02         -1989402936    1.5620297518e-02         -1989405420   -1.2281592686e-02         -1989402937    1.2740954423e-02         -1989402975   -2.8129156937e+01         -1989434210    2.6001266427e+01           815631897   -3.5272991355e+01         -1989410816    2.6523593195e+01         -1989413208   -4.0659479260e+01           815693062    2.3752882869e+01           815700279   -7.3650644764e-02           815698210    1.2422355066e-01         -1989402933   -5.6077547908e+01           815697298    2.4617097255e+01           815705630    4.4404014460e+05   -1.2238266079e-01    0.0000000000e+00    0.0000000000e+00   -3.2308002397e-02    1.6932009230e-05    0.0000000000e+00    0.0000000000e+00
    5.0288991977e+02    2.6272045097e-02    1.1980627788e+04    4.5602189490e+05    4.4404126711e+05    7.2710165967e+04    0.0000000000e+00    0.0000000000e+00    3.8331172893e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4403925063e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    8.4936423413e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    5.3871313452e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    7.4452132127e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.0322106311e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    9.9604650519e+02    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.7007293919e+03    0.0000000000e+00    9.4614048119e+03    2.3635282404e+05    5.7568623604e-02    1.7799897487e-02    1.9046281552e-02    1.3749740566e+05   -1.4452641142e+01           815697286    2.0230115514e+01         -1989413811   -3.8539213091e+01              500700    3.7437603319e+01              495901   -2.5674705435e-02         -1989402940    2.2941951215e-02           815702675   -1.7052560866e-02         -1989402936    1.2813511349e-02         -1989402933   -1.3835394094e-02         -1989402937    1.6827101042e-02         -1989402934   -4.6522686443e+01           815685899    4.5540595537e+01           815690686   -3.0043509188e+01           815696672    1.9103734941e+01         -1989413209   -5.5333025161e+01         -1989413816    1.8837200852e+01           815697270   -1.2505572695e-01         -1989402934    1.0309534073e-01         -1989402937   -5.3107620590e+01         -1989413816    2.2621123587e+01         -1989402970    4.4403928308e+05   -1.1662924903e-01    0.0000000000e+00    0.0000000000e+00   -3.2445955333e-02    1.8109160687e-05    0.0000000000e+00    0.0000000000e+00
    5.0506693241e+02    1.7241880894e-02    7.7904068114e+03    4.5183045048e+05    4.4404004367e+05    7.4618158590e+04    0.0000000000e+00    0.0000000000e+00    3.7721229189e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4403802719e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    8.9955299663e+03    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    5.5134287778e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    7.2489688632e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.0812725909e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.1439777668e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.8872669558e+03    0.0000000000e+00    9.2793507318e+03    1.1113979727e+05    5.9086964761e-02    1.8063837065e-02    1.9330519668e-02    2.5679304740e+05   -1.4481502072e+01         -1989415013    1.3798659500e+01         -1989413834   -2.9746516997e+01         -1989421033    3.4316656676e+01           815693698   -2.5358842270e-02           815702692    2.1964806696e-02           815703873   -1.2163991574e-02           815705449    1.1312950394e-02         -1989402750   -1.4563692713e-02         -1989402938    1.2744376951e-02           815705604   -4.3466079038e+01              523500    4.5982220985e+01         -1989423421   -4.3118873030e+01         -1989413805    3.3411243931e+01         -1989412627   -1.5393490865e+01           815697876    4.7223361643e+01         -1989415011   -1.6866701960e-01         -1989402934    8.6999037187e-02         -1989402750   -5.6029078117e+01         -1989413826    2.3001680896e+01         -1989402984    4.4403805978e+05   -1.6572486583e-01    0.0000000000e+00    0.0000000000e+00   -3.2587876816e-02    1.7596865482e-05    0.0000000000e+00    0.0000000000e+00
